Species,Gender,Ethicity,Index,First,Index2,Last
Human,Female,Niger-Congo,1,Abebi,1,Ossai
Human,Female,Niger-Congo,2,Abena,2,Babatunde
Human,Female,Niger-Congo,3,Abimbola,3,Kareem
Human,Female,Niger-Congo,4,Akoko,4,Ummar
Human,Female,Niger-Congo,5,Akachi,5,Okonkwo
Human,Female,Niger-Congo,6,Alaba,6,Nasiru
Human,Female,Niger-Congo,7,Anuli,7,Okon
Human,Female,Niger-Congo,8,Ayo,8,Francis
Human,Female,Niger-Congo,9,Bolanle,9,Mamman
Human,Female,Niger-Congo,10,Bosede,10,Mathew
Human,Female,Niger-Congo,11,Chiamaka,11,Ayinde
Human,Female,Niger-Congo,12,Chidi,12,Daniel
Human,Female,Niger-Congo,13,Chidimma,13,Sunusi
Human,Female,Niger-Congo,14,Chinyere,14,Ayodele
Human,Female,Niger-Congo,15,Chioma,15,Adepoju
Human,Female,Niger-Congo,16,Dada,16,Alhassan
Human,Female,Niger-Congo,17,Ebele,17,Amos
Human,Female,Niger-Congo,18,Efemena,18,Dickson
Human,Female,Niger-Congo,19,Ejiro,19,Frank
Human,Female,Niger-Congo,20,Ekundayo,20,Ekpo
Human,Female,Niger-Congo,21,Enitan,21,Kayode
Human,Female,Niger-Congo,22,Funanya,22,Benson
Human,Female,Niger-Congo,23,Ifunanya,23,Ossai
Human,Female,Niger-Congo,24,Ige,24,Edem
Human,Female,Niger-Congo,25,Ime,25,Isah
Human,Female,Niger-Congo,26,Kunto,26,Agwu
Human,Female,Niger-Congo,27,Lesedi,27,Akpan
Human,Female,Niger-Congo,28,Lumusi,28,Salami
Human,Female,Niger-Congo,29,Mojisola,29,Adebiyi
Human,Female,Niger-Congo,30,Monifa,30,Oloyede
Human,Female,Niger-Congo,31,Nakato,31,Magaji
Human,Female,Niger-Congo,32,Ndidi,32,Okoh
Human,Female,Niger-Congo,33,Ngozi,33,Adekunle
Human,Female,Niger-Congo,34,Nkiruka,34,Muhammad
Human,Female,Niger-Congo,35,Nneka,35,Essien
Human,Female,Niger-Congo,36,Ogechi,36,Ayeni
Human,Female,Niger-Congo,37,Olamide,37,Abdullahi
Human,Female,Niger-Congo,38,Oluchi,38,Opara
Human,Female,Niger-Congo,39,Omolara,39,Kolawole
Human,Female,Niger-Congo,40,Onyeka,40,Adewumi
Human,Female,Niger-Congo,41,Simisola,41,Inyang
Human,Female,Niger-Congo,42,Temitope,42,Raji
Human,Female,Niger-Congo,43,Thema,43,Owolabi
Human,Female,Niger-Congo,44,Titlayo,44,Akanbi
Human,Female,Niger-Congo,45,Udo,45,Okafor
Human,Female,Niger-Congo,46,Uduak,46,Umaru
Human,Female,Niger-Congo,47,Ufuoma,47,Effiong
Human,Female,Niger-Congo,48,Yaa,48,Lateef
Human,Female,Niger-Congo,49,Yejide,49,Ben
Human,Female,Niger-Congo,50,Yewande,50,Andrew
Human,Male,Niger-Congo,1,Abebe,1,Olatunji
Human,Male,Niger-Congo,2,Abel,2,Williams
Human,Male,Niger-Congo,3,Abidemi,3,Ogbonna
Human,Male,Niger-Congo,4,Abrafo,4,Shittu
Human,Male,Niger-Congo,5,Adisa,5,Augustine
Human,Male,Niger-Congo,6,Amadi,6,Shehu
Human,Male,Niger-Congo,7,Amara,7,Micheal
Human,Male,Niger-Congo,8,Anyim,8,Adeyemo
Human,Male,Niger-Congo,9,Azubuike,9,Ibe
Human,Male,Niger-Congo,10,Bapoto,10,Bassey
Human,Male,Niger-Congo,11,Baraka,11,Nweke
Human,Male,Niger-Congo,12,Bohlale,12,Adewale
Human,Male,Niger-Congo,13,Bongani,13,David
Human,Male,Niger-Congo,14,Bujune,14,Kabiru
Human,Male,Niger-Congo,15,Buziba,15,Sampson
Human,Male,Niger-Congo,16,Chakide,16,Inusa
Human,Male,Niger-Congo,17,Chibuzo,17,Sale
Human,Male,Niger-Congo,18,Chika,18,Hassan
Human,Male,Niger-Congo,19,Chimola,19,Haruna
Human,Male,Niger-Congo,20,Chiratidzo,20,Jackson
Human,Male,Niger-Congo,21,Dabulamanzi,21,Afolabi
Human,Male,Niger-Congo,22,Dumisa,22,Johnson
Human,Male,Niger-Congo,23,Dwanh,23,Olaleye
Human,Male,Niger-Congo,24,Emeka,24,George
Human,Male,Niger-Congo,25,Folami,25,Auwalu
Human,Male,Niger-Congo,26,Gatura,26,Bala
Human,Male,Niger-Congo,27,Gebhuza,27,Azeez
Human,Male,Niger-Congo,28,Gero,28,Edet
Human,Male,Niger-Congo,29,Isoba,29,Yusuf
Human,Male,Niger-Congo,30,Kagiso,30,Adigun
Human,Male,Niger-Congo,31,Kamau,31,Okoye
Human,Male,Niger-Congo,32,Katlego,32,Joshua
Human,Male,Niger-Congo,33,Masego,33,Muazu
Human,Male,Niger-Congo,34,Matata,34,Gabriel
Human,Male,Niger-Congo,35,Nthanda,35,Olaniyan
Human,Male,Niger-Congo,36,Ogechi,36,Adetunji
Human,Male,Niger-Congo,37,Olwenyo,37,Tom
Human,Male,Niger-Congo,38,Osumare,38,Babalola
Human,Male,Niger-Congo,39,Paki,39,Bulus
Human,Male,Niger-Congo,40,Qinisela,40,Emmanuel
Human,Male,Niger-Congo,41,Quanda,41,Monday
Human,Male,Niger-Congo,42,Samanya,42,Lawan
Human,Male,Niger-Congo,43,Shanika,43,Ojo
Human,Male,Niger-Congo,44,Sibonakaliso,44,Salau
Human,Male,Niger-Congo,45,Tapiwa,45,Momoh
Human,Male,Niger-Congo,46,Thabo,46,Orji
Human,Male,Niger-Congo,47,Themba,47,Ani
Human,Male,Niger-Congo,48,Uzoma,48,Philip
Human,Male,Niger-Congo,49,Zuberi,49,Alabi
Human,Male,Niger-Congo,50,Zuri,50,Stephen
Human,Female,Norse,1,Alfhild,1,Ness
Human,Female,Norse,2,Arnbjorg,2,Falk
Human,Female,Norse,3,Ase,3,Nyberg
Human,Female,Norse,4,Aslog,4,Nylund
Human,Female,Norse,5,Astrid,5,Risberg
Human,Female,Norse,6,Auda,6,Nyhus
Human,Female,Norse,7,Audhid,7,Halvorsdotter
Human,Female,Norse,8,Bergljot,8,Lind
Human,Female,Norse,9,Birghild,9,Berg
Human,Female,Norse,10,Bodil,10,Steenberg
Human,Female,Norse,11,Brenna,11,Engman
Human,Female,Norse,12,Brynhild,12,Edman
Human,Female,Norse,13,Dagmar,13,Hartvigdotter
Human,Female,Norse,14,Eerika,14,Westberg
Human,Female,Norse,15,Eira,15,Hjorth
Human,Female,Norse,16,Gudrun,16,Gulbrandsdotter
Human,Female,Norse,17,Gunborg,17,Sandberg
Human,Female,Norse,18,Gunhild,18,Oscar
Human,Female,Norse,19,Gunvor,19,Winter
Human,Female,Norse,20,Helga,20,Bengtsdotter
Human,Female,Norse,21,Hertha,21,Lund
Human,Female,Norse,22,Hilde,22,Bonde
Human,Female,Norse,23,Hillevi,23,Fredrickdotter
Human,Female,Norse,24,Ingrid,24,Backe
Human,Female,Norse,25,Iona,25,Oman
Human,Female,Norse,26,Jorunn,26,Kolbeck
Human,Female,Norse,27,Kari,27,Emanuelsdotter
Human,Female,Norse,28,Kenna,28,Alfsdotter
Human,Female,Norse,29,Magnhild,29,Carlsdotter
Human,Female,Norse,30,Nanna,30,Dahl
Human,Female,Norse,31,Olga,31,Lindquist
Human,Female,Norse,32,Ragna,32,Brand
Human,Female,Norse,33,Ragnhild,33,Nygaard
Human,Female,Norse,34,Ranveig,34,Ohlsdotter
Human,Female,Norse,35,Runa,35,Friberg
Human,Female,Norse,36,Saga,36,Wuopio
Human,Female,Norse,37,Sigfrid,37,Ellingboe
Human,Female,Norse,38,Signe,38,Ring
Human,Female,Norse,39,Sigrid,39,Skau
Human,Female,Norse,40,Sigrunn,40,Sigmond
Human,Female,Norse,41,Solveg,41,Aland
Human,Female,Norse,42,Svanhild,42,Blom
Human,Female,Norse,43,Thora,43,Frisk
Human,Female,Norse,44,Torborg,44,Holmen
Human,Female,Norse,45,Torunn,45,Vang
Human,Female,Norse,46,Tove,46,Bjerke
Human,Female,Norse,47,Unn,47,Eskildsdotter
Human,Female,Norse,48,Vigdis,48,Truelsdotter
Human,Female,Norse,49,Ylva,49,Dolph
Human,Female,Norse,50,Yngvild,50,Nyborg
Human,Male,Norse,1,Agni,1,Breiner
Human,Male,Norse,2,Alaric,2,Westergaard
Human,Male,Norse,3,Anvindr,3,Junge
Human,Male,Norse,4,Arvid,4,Ericson
Human,Male,Norse,5,Asger,5,Pihl
Human,Male,Norse,6,Asmund,6,Vagle
Human,Male,Norse,7,Bjarte,7,Beck
Human,Male,Norse,8,Bjorg,8,Nord
Human,Male,Norse,9,Bjorn,9,Fagerberg
Human,Male,Norse,10,Brandr,10,Mathieson
Human,Male,Norse,11,Brandt,11,Kron
Human,Male,Norse,12,Brynjar,12,Rosenberg
Human,Male,Norse,13,Calder,13,Helvig
Human,Male,Norse,14,Colborn,14,Borg
Human,Male,Norse,15,Cuyler,15,Leif
Human,Male,Norse,16,Egil,16,Soelberg
Human,Male,Norse,17,Einar,17,Nyland
Human,Male,Norse,18,Eric,18,Thorp
Human,Male,Norse,19,Erland,19,Christensen
Human,Male,Norse,20,Fiske,20,Haraldson
Human,Male,Norse,21,Folkvar,21,Trygg
Human,Male,Norse,22,Fritjof,22,Riis
Human,Male,Norse,23,Frode,23,Engberg
Human,Male,Norse,24,Geir,24,Estenson
Human,Male,Norse,25,Halvar,25,Bell
Human,Male,Norse,26,Hemming,26,Olander
Human,Male,Norse,27,Hjalmar,27,Tranum
Human,Male,Norse,28,Hjortr,28,Falkenberg
Human,Male,Norse,29,Ingimarr,29,Horn
Human,Male,Norse,30,Ivar,30,Thomason
Human,Male,Norse,31,Knud,31,Peerson
Human,Male,Norse,32,Leif,32,Strand
Human,Male,Norse,33,Liufr,33,Frydenlund
Human,Male,Norse,34,Manning,34,Nybo
Human,Male,Norse,35,Oddr,35,Salverson
Human,Male,Norse,36,Olin,36,Thor
Human,Male,Norse,37,Ormr,37,Knudtson
Human,Male,Norse,38,Ove,38,Aaberg
Human,Male,Norse,39,Rannulfr,39,Hall
Human,Male,Norse,40,Sigurd,40,Steensen
Human,Male,Norse,41,Skari,41,Krog
Human,Male,Norse,42,Snorri,42,Thostenson
Human,Male,Norse,43,Sten,43,Erling
Human,Male,Norse,44,Stigandr,44,Toft
Human,Male,Norse,45,Stigr,45,Bunderson
Human,Male,Norse,46,Sven,46,Bielke
Human,Male,Norse,47,Trygve,47,Stendahl
Human,Male,Norse,48,Ulf,48,Gustafsson
Human,Male,Norse,49,Vali,49,Axel
Human,Male,Norse,50,Vidar,50,Lorenzen
Human,Female,Polynesian,1,Ahulani,1,Kula
Human,Female,Polynesian,2,Airini,2,Tofiga
Human,Female,Polynesian,3,Alani,3,‘Unga
Human,Female,Polynesian,4,Aluala,4,Mafile’o
Human,Female,Polynesian,5,Anahera,5,Finau
Human,Female,Polynesian,6,Anuhea,6,Tuisamoa
Human,Female,Polynesian,7,Aolani,7,Koa
Human,Female,Polynesian,8,Elenoa,8,Luafalemana
Human,Female,Polynesian,9,Emele,9,Vaotu’ua
Human,Female,Polynesian,10,Fetia,10,Kauvaka
Human,Female,Polynesian,11,Fiva,11,Kekoa
Human,Female,Polynesian,12,Halona,12,Saumaki
Human,Female,Polynesian,13,Hi'ilei,13,Ulugia
Human,Female,Polynesian,14,Hina,14,Vakacegu
Human,Female,Polynesian,15,Hinatea,15,Te’o
Human,Female,Polynesian,16,Huali,16,Akamai
Human,Female,Polynesian,17,Inia,17,Lehua
Human,Female,Polynesian,18,Inina,18,Lavulo
Human,Female,Polynesian,19,Iolani,19,Unga
Human,Female,Polynesian,20,Isa,20,Tuipulotu
Human,Female,Polynesian,21,Ka'ana'ana,21,Tuiasosopo
Human,Female,Polynesian,22,Ka'ena,22,Ululani
Human,Female,Polynesian,23,Kaamia,23,Taumalolo
Human,Female,Polynesian,24,Kahula,24,Talakai
Human,Female,Polynesian,25,Kailani,25,Lauaki
Human,Female,Polynesian,26,Kamaile,26,Niumataiwalu
Human,Female,Polynesian,27,Kamakani,27,Tavake
Human,Female,Polynesian,28,Kamea,28,Kaitu’u
Human,Female,Polynesian,29,Latai,29,Moeaki
Human,Female,Polynesian,30,Liona,30,Veikoso
Human,Female,Polynesian,31,Lokelani,31,Vulaono
Human,Female,Polynesian,32,Marva,32,Uluiviti
Human,Female,Polynesian,33,Mehana,33,Latu
Human,Female,Polynesian,34,Millawa,34,Keahi
Human,Female,Polynesian,35,Moana,35,Natadra
Human,Female,Polynesian,36,Ngana,36,Taumoepeau
Human,Female,Polynesian,37,Nohea,37,Tuiasosopo
Human,Female,Polynesian,38,Pelika,38,Taulapapa
Human,Female,Polynesian,39,Sanoe,39,Koroi
Human,Female,Polynesian,40,Satina,40,Tupou
Human,Female,Polynesian,41,Tahia,41,Manu
Human,Female,Polynesian,42,Tasi,42,Matagi
Human,Female,Polynesian,43,Tiaho,43,Va’enuku
Human,Female,Polynesian,44,Tihani,44,Faletagoai
Human,Female,Polynesian,45,Toroa,45,Taukolo
Human,Female,Polynesian,46,Ulanni,46,Mahi’ai
Human,Female,Polynesian,47,Uluwehi,47,Hauoli
Human,Female,Polynesian,48,Vaina,48,Vakauta
Human,Female,Polynesian,49,Waiola,49,Kala’i
Human,Female,Polynesian,50,Waitara,50,Tavita
Human,Male,Polynesian,1,Afa,1,Sikiti
Human,Male,Polynesian,2,Ahohako,2,Maika’i
Human,Male,Polynesian,3,Aisake,3,Anuenue
Human,Male,Polynesian,4,Aleki,4,Havili
Human,Male,Polynesian,5,Anewa,5,Tuigamala
Human,Male,Polynesian,6,Anitelu,6,Togia
Human,Male,Polynesian,7,Aputi,7,Ikaika
Human,Male,Polynesian,8,Ariki,8,Vaoifi
Human,Male,Polynesian,9,Butat,9,Tele’a
Human,Male,Polynesian,10,Enele,10,Nui
Human,Male,Polynesian,11,Fef,11,Kehaulani
Human,Male,Polynesian,12,Fuifui,12,Qalovaki
Human,Male,Polynesian,13,Ha'aheo,13,Pono
Human,Male,Polynesian,14,Hanohano,14,Tukana
Human,Male,Polynesian,15,Haunui,15,Nalani
Human,Male,Polynesian,16,Hekili,16,Wahine
Human,Male,Polynesian,17,Hiapo,17,Vakameilalo
Human,Male,Polynesian,18,Hikawera,18,Ma’afu
Human,Male,Polynesian,19,Hanano,19,Tala
Human,Male,Polynesian,20,Ho'onani,20,Unga
Human,Male,Polynesian,21,Hoku,21,Kala
Human,Male,Polynesian,22,Hû'eu,22,Vakapuna
Human,Male,Polynesian,23,Ina,23,Uasi
Human,Male,Polynesian,24,Itu,24,Savelio
Human,Male,Polynesian,25,Ka'aukai,25,Soakai
Human,Male,Polynesian,26,Ka'eo,26,Ieremia
Human,Male,Polynesian,27,Kaelani,27,Viliamu
Human,Male,Polynesian,28,Kahale,28,Lono
Human,Male,Polynesian,29,Kaiea,29,Kalani
Human,Male,Polynesian,30,Kaikoa,30,Kauvaka
Human,Male,Polynesian,31,Kana'I,31,Ravoka
Human,Male,Polynesian,32,Koamalu,32,Mahe
Human,Male,Polynesian,33,Ka,33,Tufele
Human,Male,Polynesian,34,Laki,34,Vakauta
Human,Male,Polynesian,35,Makai,35,Vakalahi
Human,Male,Polynesian,36,Manu,36,Tanginoa
Human,Male,Polynesian,37,Manuka,37,Fusitu’a
Human,Male,Polynesian,38,Nui,38,Toganivalu
Human,Male,Polynesian,39,Pono,39,Taula
Human,Male,Polynesian,40,Popoki,40,Silivelio
Human,Male,Polynesian,41,Ruru,41,Temo
Human,Male,Polynesian,42,Tahu,42,Ha’unga
Human,Male,Polynesian,43,Taurau,43,Yee
Human,Male,Polynesian,44,Tuala,44,Momi
Human,Male,Polynesian,45,Turoa,45,Kamalani
Human,Male,Polynesian,46,Tusitala,46,Tofa
Human,Male,Polynesian,47,Uaine,47,Taua
Human,Male,Polynesian,48,Waata,48,Halia
Human,Male,Polynesian,49,Waipuna,49,Delai
Human,Male,Polynesian,50,Zamar,50,Nakoa
Human,Female,English,1,Adelaide,1,Willis
Human,Female,English,2,Agatha,2,Slater
Human,Female,English,3,Agnes,3,Ryan
Human,Female,English,4,Alice,4,Dawson
Human,Female,English,5,Aline,5,Gordon
Human,Female,English,6,Anne,6,Byrne
Human,Female,English,7,Avelina,7,Nelson
Human,Female,English,8,Avice,8,Page
Human,Female,English,9,Beatrice,9,Hodgson
Human,Female,English,10,Cecily,10,Cooper
Human,Female,English,11,Egelina,11,Clark
Human,Female,English,12,Eleanor,12,Carr
Human,Female,English,13,Elizabeth,13,Fox
Human,Female,English,14,Ella,14,Robertson
Human,Female,English,15,Eloise,15,Knight
Human,Female,English,16,Elysande,16,George
Human,Female,English,17,Emeny,17,Davies
Human,Female,English,18,Emma,18,Fletcher
Human,Female,English,19,Emmeline,19,Ali
Human,Female,English,20,Ermina,20,Owen
Human,Female,English,21,Eva,21,Newman
Human,Female,English,22,Galiena,22,Warren
Human,Female,English,23,Geva,23,Wright
Human,Female,English,24,Giselle,24,Johnston
Human,Female,English,25,Griselda,25,Morris
Human,Female,English,26,Hadwisa,26,Walker
Human,Female,English,27,Helen,27,Rogers
Human,Female,English,28,Herleva,28,Johnson
Human,Female,English,29,Hugolina,29,Stevenson
Human,Female,English,30,Ida,30,Hudson
Human,Female,English,31,Isabella,31,Ross
Human,Female,English,32,Jacoba,32,Baker
Human,Female,English,33,Jane,33,Bailey
Human,Female,English,34,Joan,34,Webb
Human,Female,English,35,Juliana,35,Lawrence
Human,Female,English,36,Katherine,36,Lane
Human,Female,English,37,Margery,37,Booth
Human,Female,English,38,Mary,38,Miller
Human,Female,English,39,Matilda,39,Simpson
Human,Female,English,40,Maynild,40,Ellis
Human,Female,English,41,Millicent,41,Griffiths
Human,Female,English,42,Oriel,42,Young
Human,Female,English,43,Rohesia,43,Chambers
Human,Female,English,44,Rosalind,44,Read
Human,Female,English,45,Rosamund,45,Gray
Human,Female,English,46,Sarah,46,Hughes
Human,Female,English,47,Susannah,47,Gilbert
Human,Female,English,48,Sybil,48,Clarke
Human,Female,English,49,Williamina,49,Robinson
Human,Female,English,50,Yvonne,50,Richardson
Human,Male,English,1,Adam,1,Higgins
Human,Male,English,2,Adelard,2,Willis
Human,Male,English,3,Aldous,3,Fisher
Human,Male,English,4,Anselm,4,Greenwood
Human,Male,English,5,Arnold,5,Wood
Human,Male,English,6,Bernard,6,Stephenson
Human,Male,English,7,Bertram,7,Murray
Human,Male,English,8,Charles,8,Atkinson
Human,Male,English,9,Clerebold,9,Hamilton
Human,Male,English,10,Conrad,10,Campbell
Human,Male,English,11,Diggory,11,Mills
Human,Male,English,12,Drogo,12,Reynolds
Human,Male,English,13,Everard,13,Akhtar
Human,Male,English,14,Frederick,14,Foster
Human,Male,English,15,Geoffrey,15,Whitehead
Human,Male,English,16,Gerald,16,Arnold
Human,Male,English,17,Gilbert,17,Mitchell
Human,Male,English,18,Godfrey,18,Wilson
Human,Male,English,19,Gunter,19,Dunn
Human,Male,English,20,Guy,20,Cox
Human,Male,English,21,Henry,21,Evans
Human,Male,English,22,Heward,22,Elliott
Human,Male,English,23,Hubert,23,Dean
Human,Male,English,24,Hugh,24,Thomas
Human,Male,English,25,Jocelyn,25,Begum
Human,Male,English,26,John,26,Pearson
Human,Male,English,27,Lance,27,Gardner
Human,Male,English,28,Manfred,28,Mason
Human,Male,English,29,Miles,29,Moore
Human,Male,English,30,Nicholas,30,Pearce
Human,Male,English,31,Norman,31,Hunter
Human,Male,English,32,Odo,32,Yates
Human,Male,English,33,Percival,33,Harris
Human,Male,English,34,Peter,34,Robson
Human,Male,English,35,Ralf,35,Stewart
Human,Male,English,36,Randal,36,Watts
Human,Male,English,37,Raymond,37,Parsons
Human,Male,English,38,Reynard,38,Williams
Human,Male,English,39,Richard,39,Hardy
Human,Male,English,40,Robert,40,Holmes
Human,Male,English,41,Roger,41,Walsh
Human,Male,English,42,Roland,42,Shepherd
Human,Male,English,43,Rolf,43,Stevens
Human,Male,English,44,Simon,44,Burgess
Human,Male,English,45,Theobald,45,Ball
Human,Male,English,46,Theodoric,46,Lambert
Human,Male,English,47,Thomas,47,Reid
Human,Male,English,48,Timm,48,Reed
Human,Male,English,49,William,49,Kennedy
Human,Male,English,50,Wymar,50,Barber
Human,Female,Roman,1,Aelia,1,Crispa
Human,Female,Roman,2,Aemilia,2,Publicola
Human,Female,Roman,3,Agrippina,3,Barbata
Human,Female,Roman,4,Alba,4,Scaura
Human,Female,Roman,5,Antonia,5,Asina
Human,Female,Roman,6,Aquila,6,Volusa
Human,Female,Roman,7,Augusta,7,Nigra
Human,Female,Roman,8,Aurelia,8,Dento
Human,Female,Roman,9,Balbina,9,Canina
Human,Female,Roman,10,Blandina,10,Caepio
Human,Female,Roman,11,Caelia,11,Nasica
Human,Female,Roman,12,Camilla,12,Scaeva
Human,Female,Roman,13,Casia,13,Nero
Human,Female,Roman,14,Claudia,14,Tuditana
Human,Female,Roman,15,Cloelia,15,Balba
Human,Female,Roman,16,Domitia,16,Scapula
Human,Female,Roman,17,Drusa,17,Dentata
Human,Female,Roman,18,Fabia,18,Taura
Human,Female,Roman,19,Fabricia,19,Tulla
Human,Female,Roman,20,Fausta,20,Calva
Human,Female,Roman,21,Flavia,21,Silo
Human,Female,Roman,22,Floriana,22,Flava
Human,Female,Roman,23,Fulvia,23,Ahenobarba
Human,Female,Roman,24,Germana,24,Bestia
Human,Female,Roman,25,Glaucia,25,Ruga
Human,Female,Roman,26,Gratiana,26,Dentra
Human,Female,Roman,27,Hadriana,27,Cilo
Human,Female,Roman,28,Hermina,28,Pictrix
Human,Female,Roman,29,Horatia,29,Rutila
Human,Female,Roman,30,Hortensia,30,Corvina
Human,Female,Roman,31,Iovita,31,Curva
Human,Female,Roman,32,Iulia,32,Avita
Human,Female,Roman,33,Laelia,33,Figula
Human,Female,Roman,34,Laurentia,34,Mus
Human,Female,Roman,35,Livia,35,Iulla
Human,Female,Roman,36,Longina,36,Regula
Human,Female,Roman,37,Lucilla,37,Lupa
Human,Female,Roman,38,Lucretia,38,Buteo
Human,Female,Roman,39,Marcella,39,Bubulca
Human,Female,Roman,40,Marcia,40,Capito
Human,Female,Roman,41,Maxima,41,Fimbria
Human,Female,Roman,42,Nona,42,Prisca
Human,Female,Roman,43,Octavia,43,Crispina
Human,Female,Roman,44,Paulina,44,Naso
Human,Female,Roman,45,Petronia,45,Cincinnata
Human,Female,Roman,46,Porcia,46,Crassa
Human,Female,Roman,47,Tacita,47,Ahala
Human,Female,Roman,48,Tullia,48,Bruta
Human,Female,Roman,49,Verginia,49,Merula
Human,Female,Roman,50,Vita,50,Sila
Human,Male,Roman,1,Aelius,1,Vespillo
Human,Male,Roman,2,Aetius,2,Labeo
Human,Male,Roman,3,Agrippa,3,Carbo
Human,Male,Roman,4,Albanus,4,Costa
Human,Male,Roman,5,Albus,5,Potitus
Human,Male,Roman,6,Antonius,6,Turdus
Human,Male,Roman,7,Appius,7,Mamercus
Human,Male,Roman,8,Aquilinus,8,Merula
Human,Male,Roman,9,Atilus,9,Figulus
Human,Male,Roman,10,Augustus,10,Aquilinus
Human,Male,Roman,11,Aurelius,11,Bibaculus
Human,Male,Roman,12,Avitus,12,Lupus
Human,Male,Roman,13,Balbus,13,Priscus
Human,Male,Roman,14,Blandus,14,Florus
Human,Male,Roman,15,Blasius,15,Caecus
Human,Male,Roman,16,Brutus,16,Capito
Human,Male,Roman,17,Caelius,17,Ahenobarbus
Human,Male,Roman,18,Caius,18,Stolo
Human,Male,Roman,19,Casian,19,Barbatus
Human,Male,Roman,20,Cassius,20,Niger
Human,Male,Roman,21,Cato,21,Paterculus
Human,Male,Roman,22,Celsus,22,Pictor
Human,Male,Roman,23,Claudius,23,Pera
Human,Male,Roman,24,Cloelius,24,Vatia
Human,Male,Roman,25,Cnaeus,25,Marcellus
Human,Male,Roman,26,Crispus,26,Macer
Human,Male,Roman,27,Cyprianus,27,Plancus
Human,Male,Roman,28,Diocletianus,28,Avitus
Human,Male,Roman,29,Egnatius,29,Asina
Human,Male,Roman,30,Ennius,30,Caesar
Human,Male,Roman,31,Fabricius,31,Salinator
Human,Male,Roman,32,Faustus,32,Varus
Human,Male,Roman,33,Gaius,33,Albus
Human,Male,Roman,34,Germanus,34,Crassus
Human,Male,Roman,35,Gnaeus,35,Ambustus
Human,Male,Roman,36,Horatius,36,Severus
Human,Male,Roman,37,Iovianus,37,Aculeo
Human,Male,Roman,38,Iulius,38,Scipio
Human,Male,Roman,39,Lucilius,39,Crispinus
Human,Male,Roman,40,Manius,40,Calvinus
Human,Male,Roman,41,Marcus,41,Calvus
Human,Male,Roman,42,Marius,42,Corvinus
Human,Male,Roman,43,Maximus,43,Asellio
Human,Male,Roman,44,Octavius,44,Nasica
Human,Male,Roman,45,Paulus,45,Pullus
Human,Male,Roman,46,Quintilian,46,Silanus
Human,Male,Roman,47,Regulus,47,Verres
Human,Male,Roman,48,Servius,48,Flaccus
Human,Male,Roman,49,Tacitus,49,Gurges
Human,Male,Roman,50,Varius,50,Culleo
Human,Female,Slavic,1,Agripina,1,Nižić
Human,Female,Slavic,2,Anastasiya,2,Bernatsky
Human,Female,Slavic,3,Bogdana,3,Golub
Human,Female,Slavic,4,Boleslava,4,Leovac
Human,Female,Slavic,5,Bozhena,5,Kulik
Human,Female,Slavic,6,Danica,6,Beneš
Human,Female,Slavic,7,Darya,7,Levitsky
Human,Female,Slavic,8,Desislava,8,Lovren
Human,Female,Slavic,9,Dragoslava,9,Kanev
Human,Female,Slavic,10,Dunja,10,Ceresko
Human,Female,Slavic,11,Efrosinia,11,Bachinsky
Human,Female,Slavic,12,Ekaterina,12,Janotka
Human,Female,Slavic,13,Elena,13,Gavrilov
Human,Female,Slavic,14,Faina,14,Markovits
Human,Female,Slavic,15,Galina,15,Kucka
Human,Female,Slavic,16,Irina,16,Livaković
Human,Female,Slavic,17,Iskra,17,Ljubičić
Human,Female,Slavic,18,Jasna,18,Levitin
Human,Female,Slavic,19,Katarina,19,Martynchik
Human,Female,Slavic,20,Katya,20,Lešković
Human,Female,Slavic,21,Kresimira,21,Jojić
